id,author_year,cave_region_id,is_archival,description,region,archival_flag
13267,Wójcik Z. 1975b,41,,"Wójcik Z. 1975b: Kilka przykładów deformacji neotektonicznych w obszarach krasowych. [W:] Sympozjum ""Współczesne i neotektoniczne ruchy skorupy ziemskiej w Polsce"", cz.IV: 139-146, Warszawa.",Tatry,
14422,Wójcik Z. 1976,39,,"Wójcik Z. 1976: Formy krasu kopalnego i ich ochrona w Polsce. Pr. Muz. Ziemi, 25. Warszawa.",Sudety,
10683,Wójcik Z. 1976a,30,,"Wójcik Z. 1976a: Formy krasu kopalnego i ich ochrona w Polsce. Pr. Muz. Ziemi 25: 133-150, Warszawa.",Region Świętokrzyski,
13268,Wójcik Z. 1976a,41,,"Wójcik Z. 1976a: Forma krasu kopalnego obszarów wyżynnych i górskich w Polsce oraz ich znaczenie paleogeograficzne. Pr. Muz. Ziemi 25: 75-85, Warszawa.",Tatry,
13269,Wójcik Z. 1976b,41,,"Wójcik Z. 1976b: Formy krasu kopalnego i ich ochrona w Polsce. Pr. Muz. Ziemi 25: 133-150, Warszawa.",Tatry,
10684,Wójcik Z. 1976b,30,,"Wójcik Z. 1976b: Formy krasu kopalnego obszarów wyżynnych i górskich oraz ich znaczenie paleogeograficzne. Pr. Muz. Ziemi: 75-85, Warszawa.",Region Świętokrzyski,
13270,Wójcik Z. 1976c,41,,"Wójcik Z. 1976c: Relicts of tretiary karst forms in later relief of the landscape. [W:] Proceedings of the 6th Intern. Congr. of Speleo. Olomuniec 1973, II: 461-464, Praha",Tatry,
13271,Wójcik Z. 1977,41,,"Wójcik Z. 1977: Classical karst forms under protection in Poland. [W:] Proceedings of the 6th Intern. Cong. of Speleo. Olomuniec VII: 61-64, Academia, Praha",Tatry,
16857,Wójcik Z. 1978,47,,"Wójcik Z. 1978: XI Sympozjum Speleologiczne w Ojcowie. Kras i Speleologia, 2: 127–130.",Wyżyna Śląsko-Krakowska,
13272,Wójcik Z. 1978a,41,,"Wójcik Z. 1978a: On the deep subsurface karst flows in the Tatra Mts. Prace Muz. Ziemi 28: 103-108, Warszawa.",Tatry,
13273,Wójcik Z. 1978b,41,,"Wójcik Z. 1978b: Young-tectonic deformations in the karst areas of Central Europe. Prace Muz. Ziemi 28: 113-118, Warszawa.",Tatry,
13274,Wójcik Z. 1978c,41,,"Wójcik Z. 1978c: Typy i geneza jaskiń o rozwinięciu pionowym w Tatrach Zachodnich. Prace Muz. Ziemi 28: 123-130, Warszawa.",Tatry,
13275,Wójcik Z. 1978d,41,,"Wójcik Z. 1978d: O wieku jaskiń tatrzańskich. Prace Muz. Ziemi 29: 123-131, Warszawa.",Tatry,
13276,Wójcik Z. 1979,41,,"Wójcik Z. 1979: Stare moreny a problem wieku osadów allochtonicznych w jaskiniach zlewni Doliny Bystrej w Tatrach. Prace Muz. Ziemi 30: 75-84, Warszawa.",Tatry,
13277,Wójcik Z. 1982,41,,"Wójcik Z. 1982: Geomechaniczne problemy genezy jaskiń Tatr. I Zjazd Naukowy PTPNoZ (referaty): 268-270, PTPNoZ, Warszawa.",Tatry,
13278,Wójcik Z. 1983,41,,"Wójcik Z. 1983: Stefan Zwoliński. Wiercica 46 (58): 8-19, Warszawa.",Tatry,
13279,Wójcik Z. 1984,41,,"Wójcik Z. 1984: O Stefanie i Tadeuszu Zwolińskich. Wiercica 48 (60): 47-50, Warszawa.",Tatry,
10685,Wójcik Z. 1996,30,,"Wójcik Z. 1996: Z dziejów badań nad krasem kopalnym regionu świętokrzyskiego. W: 30 Symp. Sekcji Speleol. PTP im. Kopernika, mat. symp., s.42, Kielce- Bocheniec.",Region Świętokrzyski,
16859,Wójcik Z. 1999,47,,"Wójcik Z. 1999: Stanisław Staszic organizator nauki i społeczeństwa. Stowarzyszenie Wychowanków Akademii Górniczo-Hutniczej im. Stanisława Staszica w Krakowie, Kraków, 200 ss.",Wyżyna Śląsko-Krakowska,
13280,"Wójcik Z., Kotański Z. 1961",41,,"Wójcik Z., Kotański Z. 1961: Wycieczka F1: Dol. Chochołowska - Wyż. Brama Chochoł. - Olejarnia - Wysokie T. - Zawiesista ( .) - Polana Iwanówka, Dolina Chochołowska. [W:] Przewodnik do tras wyciecz. XXXII Zjazdu PTG w Zakopane.m w 1959 r. /red. Z. Kotański, E. Passendorfer, St. Sokołowski/, Rocznik PTG XXX, 4, 457-459, Kraków.",Tatry,
12155,"[Wójcik Z., Rudnicki J.] 1959",41,,"[Wójcik Z. Rudnicki J.] 1959: Jaskinia Wysoka. [W:] Inwentarz Jaskiń Polskich, Speleologia I, z. 3: 177-181, Warszawa.",Tatry,
13281,"Wójcik Z., Zwoliński S. 1959",41,,"Wójcik Z., Zwoliński S. 1959: Młode przesunięcia tektoniczne w jaskiniach tatrzańskich. Acta Geol. Pol. IX, 2: 319-338, Warszawa.",Tatry,
14669,Wójcikiewicz P. 1995,40,,Wójcikiewicz P. 1995: Skałki Krajowickie. Prządkowiec 6: 19-23.,Karpaty,
10686,"Wójtowicz B., Wójtowicz J. 1993",30,,"Wójtowicz B., Wójtowicz J. 1993: Przyrodnicza ścieżka dydaktyczna ""Łagów- dolina Łagowicy- wąwóz Dule- Jaskinia Zbójecka"". Zarząd Świętokrz. i Nadnidziańskich P.K., ss.34, Kielce.",Region Świętokrzyski,
16861,Wrońska-Kowalska J. 2006,47,,"Wrońska-Kowalska J. 2006: Rola Stanisława Jana Czarnowskiego w postępie badań archeologicznych. [W:] Partyka J., Lech J. (red.), Jura Ojcowska w pradziejach i początkach państwa polskiego: 109–120. Wydaw. OPN, Ojców.",Wyżyna Śląsko-Krakowska,
10687,Wroński P. 1986,30,,"Wroński P. 1986: Wyprawa do wnętrza Ziemi. Słowo Ludu z dnia 18.07.1986, Kielce.",Region Świętokrzyski,
10688,Wróblewscy E. i T. 1996,30,,"Wróblewscy E. i T. 1996: Góry Świętokrzyskie. Mapa geologiczno-krajoznawcza. Państw. Inst. Geol., Warszawa.",Region Świętokrzyski,
11591,Wróblewski K. 1907,47,,"Wróblewski K. 1907: Nad Prądnikiem. Przewodnik po Ojcowie i jego okolicy. Gebethner i Wolff, Warszawa, 220 ss.",Wyżyna Śląsko-Krakowska,
15227,[Wróblewski K.] K.W. 1900,47,,"[Wróblewski K.] K.W. 1900: Nad Prądnikiem. Przewodnik po Ojcowie i jego okolicy. Gebethner i Wolff, Warszawa, 172 ss.",Wyżyna Śląsko-Krakowska,
10689,Wróblewski S. 2003,30,,"Wróblewski S. 2003: Możliwości zagospodarowania pogórniczych wnętrz krajobrazowych na przykładzie wyrobisk w Jaworzni - rezerwatu przyrody nieożywionej Chelosiowa Jama oraz kopalni w Tumlinie z rezerwatem przyrody nieożywionej Kamienne Kręgi. [W:] Ochrona przyrody nieożywionej w Górach Świętokrzyskich. Mat. z konf. naukowej Kielce, 12.12.2003 r. pod red. T. Wróblewskiego. Państw. Inst. Geol., ss. 39-47, Warszawa. ",Region Świętokrzyski,
10690,Wróblewski T. 1966,30,,"Wróblewski T. 1966: Ukształtowanie i szata naciekowa jaskini Raj koło Chęcin. Kwart. Geol. 10, 2: 578-579, Warszawa.",Region Świętokrzyski,
10691,Wróblewski T. 1967,30,,"Wróblewski T. 1967: Badania geologiczne jaskini Raj. Kwart. Geol. 11, 4: 956-957,Warszawa.",Region Świętokrzyski,
10692,Wróblewski T. 1968,30,,"Wróblewski T. 1968: Badania namuliska jaskini Raj. Kwart. Geol. 12, 4: 1102-1103,Warszawa.",Region Świętokrzyski,
10693,Wróblewski T. 1972a,30,,"Wróblewski T. 1972a: Jaskinia Raj. Poznaj Swój Kraj 15, 9: 20-21, Warszawa.",Region Świętokrzyski,
10694,Wróblewski T. 1972b,30,,"Wróblewski T. 1972b: Wyniki ostatnich badań Jaskini Raj w Górach Świętokrzyskich. Kwart. Geol. 16, 4: 1081-1082, Warszawa.",Region Świętokrzyski,
10695,Wróblewski T. 1974,30,,"Wróblewski T. 1974: Mikroklimat jaskini Raj. [W:] Badania i udostępnienie jaskini Raj. (red. Rubinowski Z.). Wyd. Geol., s.143-152,Warszawa.",Region Świętokrzyski,
10696,Wróblewski T. 1976,30,,"Wróblewski T. 1976: Rzeźba Gór Świętokrzyskich. Roczn. Świętokrz. KTN 5: 9-22, Kielce.",Region Świętokrzyski,
10697,Wróblewski T. 1977,30,,"Wróblewski T. 1977: Góry Świętokrzyskie. Przewodnik. Wyd. Sport i Turyst., ss.244, Warszawa.",Region Świętokrzyski,
10698,Wróblewski T. 1979,30,,"Wróblewski T. 1979: Problematyka pozostałości chęcińskiego górnictwa kruszcowego w świetle konserwatorskiej ochrony przyrody i turystycznego zagospodarowania. Studia Kiel. 1/21: 67-79, Kielce.",Region Świętokrzyski,
10699,Wróblewski T. 1980,30,,"Wróblewski T. 1980: Jaskinia w Laskowej: nowy obiekt krasowy Gór Świętokrzyskich. Kwart. Geol. 24, 2: 443-444, Warszawa.",Region Świętokrzyski,
10700,Wróblewski T. 1981,30,,"Wróblewski T. 1981: Jaskinia krasowa w złożu dolomitów Laskowa Góra. W: Przew. 53 Zjazdu PTGeol., Kielce. Wyd. Geol., s.230-235 Warszawa.",Region Świętokrzyski,
10701,Wróblewski T. 1988,30,,"Wróblewski T. 1988: Problemy ochrony przyrody nieożywionej w Grzbiecie Jaworz niańskim Gór Świętokrzyskich. Kwart. Geol. 32, 3: 764-765, Warszawa.",Region Świętokrzyski,
10702,Wróblewski T. 2000,30,,"Wróblewski T. 2000: Ochrona georóżnorodności w regionie świętokrzyskim. Wyd. Państw. Inst. Geol., ss.88, Warszawa.",Region Świętokrzyski,
10703,Wróblewski T. 2003,30,,"Wróblewski T. 2003 – Przydatne dla edukacji przyrodniczej obiekty geologiczne i krajobrazowe w obszarze arkuszy Kielce i Bodzentyn Mapy geologiczno-gospodarczej Polski 1: 50000. W: Ochrona przyrody nieożywionej w Górach Świętokrzyskich. Materiały z konferencji naukowej Kielce, 12.12.2003 r. pod red. T .Wróblewskiego. Państw. Inst. Geol., s.20-27, Warszawa.",Region Świętokrzyski,
10704,Wróblewski T. 2008,30,,"Wróblewski T. 2008: Rezerwaty przyrody nieożywionej na terenie miasta Kielce, ss.36. Geopark Kielce. Kielce.",Region Świętokrzyski,
10705,"Wróblewski T., Rubinowski Z. 1968",30,,"Wróblewski T., Rubinowski Z. 1968: Jeszcze o Raju. Wierchy 36: 211-214, Kraków.",Region Świętokrzyski,
16863,Wrzak J. 2013,47,,"Wrzak J. 2013: Filozofia krasu. Od zrozumienia do odkrycia, od odkrycia do zrozumienia. Wydawnictwa AGH, Kraków, 78 ss.",Wyżyna Śląsko-Krakowska,
14886,Wrzak J. 2014,47,,"Wrzak J. 2014: Jaskinia Duża okiem geologa. Jaskinie 77: 35-36, Kraków. Zawisza J. 1873: Sur les cavernes ossiféres de la Pologne. Congrés Intern. d’Anthrop. et Arch.Preh.:121-122, Bologne.",Wyżyna Śląsko-Krakowska,
14047,"Wrzak J., Manecki A. 2013",47,,"Wrzak J., Manecki A. 2013: Rola mineralogii w rozpoznawaniu ascenzyjnej genezy pustek krasowych na przykładzie Jaskini Nietoperzowej i Ciemnej. [W:] Materiały 47 Sympozjum Speleologicznego: 85-86, 17-20.10.2013 Olsztyn.",Wyżyna Śląsko-Krakowska,
14426,Wrześniowski A. 1888,39,,"Wrześniowski A. 1888: O trzech kiełżach podziemnych. Pam. Fizjograf., 8. Warszawa.",Sudety,
13283,"Wrzosek, A. 1933",41,,"Wrzosek, A. 1933: Z badań nad zjawiskami krasowymi Tatr Polskich. Wiadomości Służby Geogr. 7, 3: 3-38, Warszawa.",Tatry,
14966,Wśniewski W.W. 1998,19,,"Wiśniewski W., W., 1998. Historia poznania jaskiń polski do roku 1900. Jaskinie 1 (8): 28-30.",Pieniny,
14428,"Wulicz R., 2012",39,,"Wulicz R., 2012: Nowe kadry przewodnickie w Jaskini Niedźwiedziej. [w:] Ciężkowski W. (red.) - Jaskinie Niedźwiedzia w Kletnie w 45-lecie odkrycia. Wyd. ""Maria"". Wrocław-Kletno.",Sudety,
13284,"Wyprawa do Jaskini Kasprowej Niżniej 26.XII.1969-4.I.1970, 1970",41,,"Wyprawa do Jaskini Kasprowej Niżniej 26.XII.1969-4.I.1970, 1970: Wiercica 16: 10-11, Warszawa.",Tatry,
10168,Wysłouch J. 2004,18,,"Wysłouch J. 2004: Jaskinia nad Wisłą. Na Szlaku, 2: 30-31.",Niż Polski,
11592,Wysocka M. 2007,47,,"Wysocka M. 2007: Radon w jaskiniach Jury Krakowsko-Częstochowskiej. Prace naukowe GIG, Górnictwo i środowisko 3: 77-87, Katowice.",Wyżyna Śląsko-Krakowska,
14427,Wysoczański   Minkowicz T. 1969,39,,"Wysoczański   Minkowicz T. 1969: Próba oznaczania wieku bezwzględnego kości kopalnych metodą fluoro chloro apatytową. Studia Geol. Polon., 28:1-76. Warszawa.",Sudety,
13285,"Wysoczański-Minkowicz, T. 1969",41,,"Wysoczański-Minkowicz, T. 1969: Próba oznaczania wieku względnego kości kopalnych metodą fluoro-chlorowo-apatytową. Studia Geol. Pol., 28: 7-57, Warszawa.",Tatry,
10706,Wysoczański-Minkowicz T. 1969,30,,"Wysoczański-Minkowicz T. 1969: Próba oznaczenia wieku względnego kości kopalnych metodą fluoro- chloro- apatytową. Studia Geol. Pol., 28: 1-76, Warszawa.",Region Świętokrzyski,
11593,Wysoczański-Minkowicz T. 1969a,47,,"Wysoczański-Minkowicz T. 1969a: Próba oznaczania wieku względnego kości kopalnych metodą fluoro-chloro apatytową. Studia Geologica polonica 28: 3-79, Warszawa.",Wyżyna Śląsko-Krakowska,
11594,Wysoczański-Minkowicz T. 1969b,47,,"Wysoczański-Minkowicz T. 1969b: Application of fluorine-chlorine-apatite metod for Datong fossil bones. Geogr. Pol., 17: 93-96.",Wyżyna Śląsko-Krakowska,
11595,Wysoczański-Minkowicz T. 1975,47,,"Wysoczański-Minkowicz T. 1975: Chronologia późnego plejstocenu. Sesja Nauk.-Spraw. Prac. Geol. Czwart. PAN, streszcz. Ref: 94-111. ",Wyżyna Śląsko-Krakowska,
10707,"Wytyczne wykonywania waloryzacji jaskiń. Min. Ochr. Środ., Zasob. Nat. i Leśn.,",30,,"Wytyczne wykonywania waloryzacji jaskiń. Min. Ochr. Środ., Zasob. Nat. i Leśn., 1996, ss. 19, Warszawa.",Region Świętokrzyski,
12378,Wyznakiewicz J. 1982,40,,"Wyznakiewicz J. 1982: Wędrówka przez Gorce, Pieniny i Beskid Sądecki. Przewodnik turystyczny. ss. 64, Kraków",Karpaty,
12379,Wyznakiewicz J. 1989,40,,"Wyznakiewicz J. 1989: Wędrówka przez Gorce, Pieniny i Beskid Sądecki. Przewodnik turystyczny. ss. 51, Wyd. II. Kraków.",Karpaty,
13286,XV lat Akademickiego Klubu Turystycznego we Wrocławiu 1972,41,,"XV lat Akademickiego Klubu Turystycznego we Wrocławiu, 1972: Wrocław, fide: Ciszewski i in. 1988",Tatry,
13287,XV lat w podziemiach gór 1970,41,,"XV lat w podziemiach gór, 1970: oprac. zbior. pod red. Antoniego Ogorzałka i Andrzeja Piesiewicza: 4-88, wyd. ZSP Akademicki lub Turystyczny, Sekcja Grotołazów, Wrocław",Tatry,
13288,"Z biwaku w Sali Dantego, 1979",41,,"Z biwaku w Sali Dantego, 1979: Wiercica 37: [ss. nlb. 4] Warszawa.",Tatry,
16865,Z Ministerstwa 1924,47,,"Z Ministerstwa 1924: Z Ministerstwa W.R. i O. P. Monitor Polski, 8, 235 [z 06.11.]: 2–3.",Wyżyna Śląsko-Krakowska,
13289,"Z Muzeum Tatrzańskiego, 1900",41,,"Z Muzeum Tatrzańskiego, 1900: Przegląd Zakopiański 43:405, Zakopane.",Tatry,
14429,"Zagożdżon K., Zagożdżon P. 1998",39,,"Zagożdżon K., Zagożdżon P. 1998: Wybrane sztolnie Sudetów w aspekcie możliwości ich udostępnienie.Prace Naukowe Instytutu Górnictwa Politechniki Wrocławskiej nr 85, Studia i Materiały nr 27: 140-147, Wrocław.",Sudety,
14430,"Zagożdżon P.P., Zagrodny K. 2009",39,,"Zagożdżon P.P., Zagrodny K. 2009: Cyfrowe modelowanie Jaskini Niedźwiedziej w Kletnie oraz jej geologicznego otoczenia. Pr. Nauk. Inst. Górn. Polit. Wr. nr 128, Seria: Studia i materiały nr 36. ",Sudety,
14431,"Zagożdżon P.P., Zagrodny K. 2012",39,,"Zagożdżon P.P., Zagrodny K. 2012: Uproszczony cyfrowy model Jaskini Niedźwiedziej w Kletnie oraz jej geologicznego otoczenia. [w:] Ciężkowski W. (red.) - Jaskinie Niedźwiedzia w Kletnie w 45-lecie odkrycia. Wyd. ""Maria"". Wrocław-Kletno.",Sudety,
14474,"Zagrodny K., 2008",39,,"Zagrodny K., 2008: Przestrzenny model budowy geologicznej górotworu w rejonie zlóż marmuru Kletno II i Kletno IV. Praca dyplomowa, archiwum Politechniki Wrocławskiej",Sudety,
16867,Zając M. 2006,47,,"Zając M. 2006: Mezolit na Jurze Ojcowskiej. [W:] Partyka J., Lech J. (red.), Jura Ojcowska w pradziejach i początkach państwa polskiego: 355–386. Wydaw. OPN, Ojców.",Wyżyna Śląsko-Krakowska,
10192,Zakopane Pn. 183.3. 1992,19,,"Zakopane Pn. 183.3. 1992: Mapa [topogr.], 1:50000. Wyd. 1. Państw. Przeds. Geodez. - Kartogr.",Pieniny,
10193,Zakrzewicz J. [ok. r. 1995],19,,Zakrzewicz J. [ok. r. 1995]: Polski Spisz 86. SAP [Biul. Speleoklubu Akademickiego Poznań] 3: 8 -9.,Pieniny,
14548,Zakrzewski M. 1970,47,,"Zakrzewski M. 1970: Mineralizacja kruszcowa w okolicach Czernej k/Krzeszowic. Kwartalnik Geologiczny T. 14. nr 4: 698-703, Warszawa.",Wyżyna Śląsko-Krakowska,
14670,Zalewski W. 1989,40,,"Zalewski W. 1989: Święci na każdy dzień, wyd. III. Warszawa. Ss. 393.",Karpaty,
11596,Zaręczny S. 1894,47,,"Zaręczny S. 1894: Atlas geologiczny Galicyi. Nakł. Akademii Umiejętności, ss. 290, Kraków.",Wyżyna Śląsko-Krakowska,
13290,"Zaruski, M. 1913",41,,"Zaruski, M. 1913: Z Tatr. Kozia Grota w Giewoncie. Słowo Polskie nr 534.",Tatry,
13291,"Zaruski, M. 1914",41,,"Zaruski, M. 1914: Giewont. Ziemia 5,ss. 205-206, 221-223, 253-254, Warszawa.",Tatry,
13292,"Zaruski, M. 1923",41,,"Zaruski, M. 1923: Na bezdrożach tatrzańskich, VIII, ss. 1-179, Warszawa.",Tatry,
14432,Zarz. Ochr. 1969,39,,"Zarz. Ochr. 1969: Dz. Urz. WRN we Wrocławiu nr 25, poz. 180 (ustanowienie Jaskini Niedźwiedziej pomnikiem przyrody).",Sudety,
14433,Zarz. Ochr. 1977,39,,"Zarz. Ochr. 1977: MLIPD z dnia 21.07.1977. Monitor Polski nr 19, poz. 107,' 2 z dnia 08.08.1977   O ustanowieniu rezerwatu ""Jaskinia Niedźwiedzia"" w Kletnie.",Sudety,
14673,Zarządzenie nr Or.0152-102/2010,40,,"Zarządzenie nr Or.0152-102/2010 Burmistrza Miasta Wisły z dnia 18 sierpnia 2010 r. w sprawie prowadzenia prac naukowych, badawczych i eksploracyjnych stanowiska dokumentacyjnego Jaskinia Miecharska.",Karpaty,
12381,"Zarzycki Z., Głowaciński Z. 1986",40,,"Zarzycki Z., Głowaciński Z. 1986: Bieszczady. ss.138, wyd. I, Wiedza Powszechna, Warszawa.",Karpaty,
11597,Zastawny A. 2006,47,,"Zastawny A. 2006: Osadnictwo społeczności badeńskiego kręgu kulturowego w jurze Ojcowskiej na tle regionów sąsiednich. [W:] Partyka J., Lech J. (red.), Jura Ojcowska w pradziejach i początkach państwa polskiego: 439–456. Wydaw. OPN, Ojców.",Wyżyna Śląsko-Krakowska,
16869,"Zastawny A., Nowak M. 2012",47,,"Zastawny A., Nowak M. 2012: Badania wykopaliskowe w rejonie Puchaczej Skały w dolinie Prądnika (Smardzowice st. 38). Prądnik, 22: 56–72.",Wyżyna Śląsko-Krakowska,
14492,Zatorski M. 2014,40,,Zatorski M. 2014: Strukturalne uwarunkowania rozwoju Jaskini Mrocznej w Beskidzie Niskim. [W:] Materiały 48. Sympozjum Speleologicznego Sekcji Speleologicznej Tow. Przyrodników: 123-124.,Karpaty,
14671,Zatorski M. 2014,40,,Zatorski M. 2014: Strukturalne uwarunkowania rozwoju Jaskini Mrocznej w Beskidzie Niskim. [W:] Materiały 48. Sympozjum Speleologicznego Sekcji Speleologicznej Tow. Przyrodników: 123-124.,Karpaty,
14672,"Zatorski M., Franczak P., Mleczek T. 2015",40,,"Zatorski M., Franczak P., Mleczek T. 2015: Geoochrona i waloryzacja jaskiń Beskidu Niskiego i Bieszczadów. Roczniki Bieszczadzkie T. 23: 265-285.",Karpaty,
14491,"Zatorski M., Franczak P., Mleczek T. 2015",40,,"Zatorski M., Franczak P., Mleczek T. 2015: Geoochrona i waloryzacja jaskiń Beskidu Niskiego i Bieszczadów. Roczniki Bieszczadzkie Tom 23:  265-285.",Karpaty,
11491,Zawadzki J. 1910,47,,"Zawadzki J. 1910: Pieskowa Skała i jej okolice. Ojców, Grodzisko, Będkowice, Wierzchowie, Korzkiew, Młynik, Sąspów, Sułoszowa, Wielmoża. Nakład Tow.[arzystwa] Akc.[yjnego] „Zamek Pieskowa Skała”, Warszawa, 86 ss.",Wyżyna Śląsko-Krakowska,
16871,Zawadzki J. 1932,47,,"Zawadzki J. 1932: Pieskowa Skała i jej okolice: Dolina Prądnika, Grodzisko – Skała – Ojców – Korzkiew – Sąspów – Jerzmanowice – Szklary – Wierzchowie – Będkowice. Wydanie II uzupełnione, S.A. Zamek Pieskowa Skała, Warszawa, 86 ss.",Wyżyna Śląsko-Krakowska,
10708,Zawadzki W. 1877,30,,"Zawadzki W. 1877: Grota w Łagowie. Tygodnik Powszechny nr 52: 827,832,Warszawa.",Region Świętokrzyski,
13293,"Zawidzka, K. 1967",41,,"Zawidzka, K. 1967: Budowa geologiczna rejonu Przełęczy Sywarowej w Tatrach Zachodnich. Acta Geol. Pol. XVII, 4: 623-648, Warszawa.",Tatry,
11492,Zawierucha L. 1977,47,,"Zawierucha L. 1977: Lejki Doliny Będkowskiej. Jamnik - Biuletyn Informacyjny KKTJ 5: 7-8, Kraków. ",Wyżyna Śląsko-Krakowska,
12130,Zawierucha L. 1982,40,,Zawierucha L. 1982: Zarys typologii jaskiń pseudokrasowych Beskidów. Rękopis. Archiwum prywatne.,Karpaty,
12382,Zawierucha L. 1986,40,,"Zawierucha L. 1986: Zarys typologii jaskiń pseudokrasowych Beskidów i Pogórza Karpackiego. Inwentarz jaskiń beskidzkich cz. V: 16-18, PTTK, KTJ-Speleok. Bielsko-Biała.",Karpaty,
14434,Zawierucha L. 2006,39,,"Zawierucha L. 2006: Eksploracja ponoru Biały Kamień i Starego Wywierzyska. [W:] Ciężkowski W. (red.): Jaskinia Niedźwiedzia w Kletnie. 40 lat eksploracji, badań, ochrony i turystyki, : 139-146. Wrocław-Kletno-Nowa Ruda.",Sudety,
11493,Zawisza J. 1871,47,,Zawisza J. 1871: Poszukiwania archeologiczne. Biblioteka Warszawska [b.t.](4/1871): 40-58.,Wyżyna Śląsko-Krakowska,
16873,Zawisza J. 1873,47,,"Zawisza J. 1873: Niedźwiedź jaskiniowy (Ursus spelaeus) z Jaskini Łokietkowskiej w Ojcowie. Wiadomości Archeologiczne, 1: 1–7.",Wyżyna Śląsko-Krakowska,
14887,Zawisza J. 1874,47,,"Zawisza J. 1874: Jaskinia Mamuta w dolinie Wierszchowskiej. Wiadomości Archeologiczne, 2: 5–23, Drukarnia S. Orgelbranda Synów, Warszawa.",Wyżyna Śląsko-Krakowska,
16875,Zawisza J. 1876,47,,"Zawisza J. 1876: Dalsze poszukiwania w Jaskini Mamuta w czerwcu 1874 roku. Wiadomości Archeologiczne, 3: 125–139.",Wyżyna Śląsko-Krakowska,
14888,Zawisza J. 1877,47,,"Zawisza J. 1877: Caverne des Mammouth prés de Cracovie. Congrés Intern. d’Anthrop. et Arch.Preh. sess.8: 45-46, Budapest.",Wyżyna Śląsko-Krakowska,
14889,Zawisza J. 1878,47,,"Zawisza J. 1878: La caverne de Mammouth  en Pologne. Mémoires de la Soc.d’Anthrop. de Paris 2, t. 1: 439-447, Paris.",Wyżyna Śląsko-Krakowska,
14890,Zawisza J. 1882a,47,,"Zawisza J. 1882a: Poszukiwania w J. Mamuta w 1877 i 1878. Dokończenie poszukiwań w J. Mamuta w 1879. Wiadomości Arch. 4: 1-30, Warszawa.",Wyżyna Śląsko-Krakowska,
14891,Zawisza J. 1882b,47,,"Zawisza J. 1882b: Ostatnie poszukiwania w Jaskini mamuta. Wiadomości Arch. 4: 167-175, Warszawa.",Wyżyna Śląsko-Krakowska,
14892,Zawisza J. 1883a,47,,"Zawisza J. 1883a: Znaczenie wyrobów ozdobnych z zęba mamuta znalezionych w jaskini pod Ojcowem. Pamiętnik Fizjogr. 2: 479-483, Warszawa.",Wyżyna Śląsko-Krakowska,
14893,Zawisza J. 1883b,47,,"Zawisza J. 1883b: Explication des fétiches et des amoulettes en dent de mammouth trouvées dans les foyers quarternaires de la caverne de Mammouth en Pologne: 8, Olgebrand, Warszawa.",Wyżyna Śląsko-Krakowska,
14894,Zawisza J. 1884,47,,"Zawisza J. 1884: Jaskinia Mamuta w Dolinie Wierzchowskiej; Wierzchowska Jaskinia: ogólny pogląd na jaskinie dotychczas zwiedzane w tej okolicy. Wiad. Archeologiczne 2: 1-23, Warszawa.",Wyżyna Śląsko-Krakowska,
13294,Zborowski J. 1930,41,,"Zborowski J. 1930: Rzekome ślady przedhistorycznego człowieka w Tatrach. Ziemia 15, nr 2: 36-38, Warszawa.",Tatry,
14963,Zeiszner L. 1852,19,,"Zejszner L., 1852. Podróże po Beskidach czyli opisanie części gór Karpackich, zawartych pomiędzy źródłami Wisły i Sanu. Odb.: Biblioteka Warszawska. 1848 i Dodatek tygodniowy do Gazety Lwowskiej. 1851-1852. ss. 134: 97.",Pieniny,
13295,Zejszner L. 1844,41,,"Zejszner L. 1844: O temperaturze źródeł tatrowych i pasm przyległych. Biblioteka Warszawska t. 2: 257-281, Warszawa.",Tatry,
